iteration,total_transactions_amount,transactions_count,gini,min,p10,p25,p50,p75,p90,max,total_wealth,adult_agents,edu_mean,edu_min,edu_p10,edu_p25,edu_p50,edu_p75,edu_p90,edu_max
1697,28299.40,894,0.27178,26.31,126.19,174.90,261.83,377.31,469.96,934.96,284550.58,691,7.22,0.00,2.89,6.01,8.01,9.27,9.64,9.86
1698,28604.17,909,0.27459,26.31,125.36,173.54,261.92,377.96,480.69,934.96,284786.98,689,7.22,0.00,2.84,6.02,8.01,9.26,9.64,9.86
1699,26563.28,831,0.27299,26.31,127.93,173.72,261.83,374.07,472.90,934.96,285445.15,691,7.23,0.00,2.89,6.03,8.02,9.26,9.64,9.86
1700,26817.20,846,0.27108,26.31,127.48,173.96,262.21,376.85,476.48,934.96,285886.03,692,7.24,0.08,2.91,6.05,8.04,9.27,9.64,9.86
1701,24640.84,775,0.26543,26.31,127.66,176.78,264.28,375.41,471.29,934.96,286539.11,692,7.24,0.00,2.91,6.06,8.04,9.26,9.64,9.86
1702,30557.50,919,0.26386,26.31,130.63,182.50,261.45,376.81,472.73,934.96,286070.16,692,7.23,0.00,2.89,6.02,8.04,9.26,9.64,9.86
1703,26725.23,827,0.26186,26.31,127.86,183.88,261.83,372.26,464.19,934.96,286023.60,692,7.24,0.00,2.89,6.03,8.04,9.26,9.64,9.86
1704,30419.89,902,0.26501,26.31,129.47,180.11,261.83,372.26,470.47,934.96,285542.45,694,7.24,0.00,2.92,6.03,8.05,9.27,9.64,9.86
1705,31523.63,965,0.26576,26.31,125.61,179.80,261.45,365.71,472.32,934.96,285044.39,695,7.26,0.03,2.97,6.04,8.06,9.27,9.64,9.86
1706,29614.97,887,0.26291,26.31,130.53,181.06,262.93,364.42,482.32,934.96,284921.69,696,7.26,0.00,2.98,6.04,8.06,9.27,9.64,9.86
1707,27431.78,856,0.26193,26.31,132.14,179.48,265.16,372.72,466.85,934.96,285167.08,698,7.26,0.00,2.95,5.98,8.06,9.27,9.64,9.86
1708,30342.09,903,0.25916,26.31,131.90,181.43,264.28,363.64,464.68,934.96,284859.50,700,7.27,0.00,2.95,5.98,8.07,9.27,9.64,9.86
1709,30594.02,935,0.26334,26.31,132.14,178.97,263.26,359.17,470.87,934.96,284687.93,700,7.27,0.00,2.98,5.98,8.06,9.27,9.64,9.86
1710,30417.88,912,0.26228,26.31,135.32,175.04,262.79,368.71,456.80,934.96,284757.20,704,7.29,0.05,3.03,6.01,8.08,9.27,9.64,9.87
1711,25207.87,777,0.26261,26.31,132.14,178.66,267.69,363.94,463.92,926.97,285504.41,705,7.28,0.00,3.01,5.99,8.07,9.27,9.64,9.87
1712,32071.43,978,0.26326,26.31,131.53,179.21,268.61,367.63,466.12,926.97,284869.23,703,7.27,0.00,3.01,5.99,8.07,9.27,9.64,9.87
1713,28756.42,894,0.26264,26.31,128.56,180.42,269.39,363.72,469.06,926.97,285139.68,704,7.28,0.00,3.05,5.99,8.07,9.27,9.64,9.87
1714,28415.86,860,0.26086,26.31,133.17,181.51,267.14,366.84,465.20,926.97,285268.63,704,7.27,0.00,3.06,6.00,8.08,9.27,9.64,9.87
1715,31201.31,981,0.26748,26.31,127.93,180.11,264.28,367.53,475.94,926.97,285098.81,703,7.27,0.00,3.06,6.01,8.05,9.27,9.64,9.87
1716,32238.44,1013,0.26613,26.31,128.34,181.38,264.25,367.25,466.81,926.97,284879.65,701,7.25,0.00,3.04,6.01,8.04,9.27,9.62,9.84
1717,28797.61,884,0.26309,26.31,126.53,180.75,266.29,366.34,468.43,926.97,285067.55,702,7.26,0.03,3.08,6.02,8.05,9.27,9.63,9.84
1718,29586.74,924,0.26411,26.31,132.24,176.16,264.79,366.59,467.83,926.97,285230.75,703,7.28,0.06,3.10,6.05,8.06,9.27,9.63,9.84
1719,29304.91,914,0.26219,26.31,128.66,177.78,265.16,369.40,461.57,926.97,285527.92,702,7.27,0.00,3.06,6.06,8.06,9.28,9.63,9.84
1720,27662.64,865,0.26340,26.31,128.52,178.39,267.69,371.84,462.49,926.97,285970.63,700,7.27,0.00,3.11,6.07,8.07,9.27,9.63,9.84
1721,29095.48,913,0.26634,26.31,128.94,177.19,267.45,370.44,461.90,926.97,286129.82,701,7.28,0.02,3.12,6.09,8.07,9.28,9.63,9.84
1722,29773.81,920,0.26757,26.31,131.79,175.01,265.22,373.06,472.26,926.97,286183.79,702,7.28,0.00,3.15,6.10,8.08,9.28,9.63,9.84
1723,27540.38,867,0.26436,26.31,127.77,176.08,267.96,368.57,471.04,926.97,286331.82,705,7.28,0.00,3.14,6.11,8.08,9.27,9.63,9.84
1724,32191.27,998,0.26317,26.31,133.22,176.61,267.45,368.06,471.42,926.97,285440.79,702,7.25,0.00,2.99,6.10,8.08,9.27,9.62,9.84
1725,29889.16,925,0.26397,26.31,129.79,179.06,265.40,360.44,465.17,926.97,284684.60,703,7.25,0.00,3.00,6.10,8.08,9.27,9.62,9.84
1726,29296.39,916,0.26470,26.31,132.36,180.12,261.83,363.94,463.43,926.97,284485.53,701,7.24,0.00,3.00,6.07,8.08,9.27,9.62,9.84
1727,30106.11,937,0.26960,26.31,127.66,173.54,262.65,367.95,467.73,926.97,284224.93,703,7.26,0.01,3.05,6.09,8.10,9.27,9.62,9.84
1728,28713.12,882,0.26675,26.31,130.67,174.24,259.24,371.40,465.82,926.97,283869.89,703,7.25,0.00,3.04,6.10,8.10,9.27,9.62,9.84
1729,27157.97,842,0.26540,26.31,134.34,178.05,257.98,372.18,469.15,926.97,284125.64,703,7.26,0.00,3.02,6.11,8.11,9.27,9.62,9.85
1730,28746.54,883,0.26477,26.31,131.37,178.27,262.22,369.14,460.04,962.55,283611.20,701,7.25,0.00,3.03,6.09,8.11,9.28,9.62,9.85
1731,28087.53,880,0.26932,26.31,127.66,177.73,262.78,367.05,465.32,962.55,283881.82,697,7.22,0.00,2.98,6.10,8.10,9.27,9.61,9.85
1732,28468.96,887,0.26804,26.31,125.42,175.58,263.61,362.11,463.92,962.55,284109.78,698,7.24,0.04,3.01,6.12,8.10,9.28,9.61,9.85
1733,25957.91,808,0.26962,26.31,127.25,180.34,258.88,368.06,474.89,962.55,284734.53,695,7.22,0.00,3.02,6.12,8.11,9.26,9.61,9.85
1734,29528.38,884,0.26863,26.31,130.95,173.96,261.39,369.40,461.61,994.14,284938.21,697,7.23,0.00,2.97,6.08,8.12,9.26,9.61,9.85
1735,29859.65,912,0.27110,26.31,128.06,175.40,262.07,366.01,466.40,994.14,285010.54,698,7.23,0.00,2.97,6.09,8.13,9.27,9.61,9.85
1736,29180.59,905,0.26953,26.31,130.51,177.84,263.13,366.09,464.82,994.14,285102.38,700,7.25,0.08,3.01,6.10,8.13,9.27,9.61,9.85
1737,30281.62,937,0.26828,26.31,127.66,179.76,265.16,368.86,461.97,994.14,284920.77,700,7.25,0.00,3.02,6.13,8.13,9.27,9.61,9.85
1738,28839.43,870,0.26755,26.31,132.20,181.59,261.29,366.10,466.10,994.14,285063.15,700,7.25,0.00,3.03,6.13,8.15,9.27,9.61,9.85
1739,31640.54,972,0.27136,26.31,131.72,173.23,263.26,371.39,475.60,962.55,284581.15,700,7.26,0.00,3.04,6.05,8.14,9.28,9.61,9.85
1740,30974.51,943,0.27110,26.31,130.89,177.41,259.15,372.10,471.55,962.55,284457.00,702,7.25,0.00,2.92,5.99,8.15,9.28,9.61,9.85
1741,26713.10,850,0.27146,26.31,127.93,175.97,257.24,371.64,474.01,962.55,285086.55,699,7.24,0.00,2.92,5.97,8.15,9.27,9.60,9.85
1742,31651.30,978,0.27309,26.31,125.42,176.88,255.43,367.18,475.79,962.55,284323.15,699,7.24,0.00,2.93,5.97,8.13,9.27,9.61,9.85
1743,28856.34,897,0.27066,26.31,127.93,178.45,263.50,372.26,464.38,962.55,284742.26,701,7.25,0.03,2.97,6.00,8.15,9.28,9.61,9.85
1744,29982.19,922,0.26942,26.31,124.88,179.09,265.90,368.06,464.37,962.55,284889.45,702,7.26,0.00,2.98,6.00,8.15,9.28,9.61,9.85
1745,32199.47,961,0.26806,26.31,127.66,177.99,264.55,358.89,468.79,962.55,284611.47,703,7.27,0.03,3.01,6.03,8.16,9.28,9.61,9.85
1746,31051.78,939,0.26464,26.31,132.14,179.19,262.90,356.84,469.91,962.55,284660.64,704,7.29,0.09,3.07,6.04,8.17,9.28,9.61,9.85
1747,29392.37,912,0.26780,26.31,127.39,178.45,265.90,365.01,467.57,962.55,285009.24,708,7.29,0.00,3.05,6.05,8.18,9.29,9.62,9.85
1748,28299.79,872,0.26650,26.31,128.81,174.03,266.48,370.30,462.54,962.55,285081.06,708,7.30,0.00,3.06,6.05,8.19,9.29,9.62,9.85
1749,27992.62,859,0.26328,26.31,130.36,181.86,266.07,368.06,459.02,962.55,285156.70,709,7.30,0.00,3.08,6.07,8.19,9.29,9.61,9.86
1750,31048.19,936,0.26554,26.31,133.04,178.17,266.67,368.78,458.91,962.55,284573.44,711,7.30,0.00,3.11,6.06,8.20,9.29,9.61,9.86
1751,29511.30,895,0.26435,26.31,131.59,182.26,262.19,367.72,466.47,962.55,284293.54,712,7.29,0.00,3.04,6.02,8.20,9.29,9.61,9.86
1752,32477.59,989,0.26469,26.31,125.99,180.77,263.31,363.94,461.82,962.55,283610.69,714,7.28,0.00,3.04,6.04,8.20,9.29,9.61,9.86
1753,29183.39,910,0.26644,26.31,128.52,179.66,265.16,364.15,463.31,970.24,283612.50,713,7.29,0.00,3.07,6.05,8.20,9.29,9.61,9.86
1754,28693.58,888,0.26659,26.31,130.13,180.48,258.56,362.87,466.26,970.24,283845.61,713,7.29,0.00,3.11,6.08,8.21,9.29,9.61,9.86
1755,28087.88,879,0.26675,26.31,130.27,182.26,261.49,359.18,472.16,970.24,283921.86,717,7.30,0.09,3.13,6.09,8.21,9.30,9.62,9.86
1756,27706.75,858,0.26120,26.31,127.93,181.93,267.69,361.94,461.05,970.24,283849.93,718,7.32,0.17,3.16,6.11,8.23,9.30,9.62,9.86
1757,33394.17,1037,0.26151,26.31,131.53,178.69,267.50,363.10,454.71,970.24,283027.67,718,7.32,0.00,3.20,6.13,8.23,9.30,9.62,9.82
1758,28073.94,858,0.26187,26.31,127.66,179.86,265.16,361.06,457.47,970.24,283085.26,719,7.34,0.10,3.22,6.15,8.25,9.31,9.62,9.82
1759,29926.85,930,0.26003,26.31,132.20,179.48,257.09,364.72,452.08,970.24,282273.85,720,7.34,0.00,3.20,6.18,8.25,9.30,9.62,9.82
1760,27346.63,846,0.25958,26.31,132.14,177.81,261.14,365.19,449.52,970.24,282720.60,720,7.34,0.00,3.23,6.17,8.26,9.30,9.62,9.83
1761,29794.03,904,0.25903,26.31,130.81,178.85,261.98,370.23,450.64,970.24,282758.76,720,7.36,0.09,3.27,6.20,8.27,9.31,9.62,9.83
1762,30185.84,931,0.26231,26.31,126.18,178.38,263.24,367.54,453.42,970.24,282555.30,720,7.35,0.00,3.26,6.19,8.27,9.30,9.62,9.83
1763,29242.11,922,0.26318,26.31,129.85,179.05,262.92,365.12,459.91,970.24,282861.23,721,7.36,0.00,3.19,6.19,8.28,9.30,9.62,9.83
1764,30095.96,938,0.26570,26.31,127.93,177.78,264.13,364.80,463.89,970.24,283098.21,719,7.35,0.00,3.21,6.17,8.28,9.30,9.62,9.83
1765,30888.52,960,0.26835,26.31,127.73,172.96,262.16,367.76,469.74,970.24,283167.98,718,7.35,0.00,3.25,6.19,8.28,9.30,9.61,9.83
1766,27575.80,857,0.26868,26.31,127.66,176.90,259.11,374.12,471.09,970.24,283837.21,718,7.36,0.00,3.27,6.19,8.29,9.30,9.62,9.83
1767,31468.37,985,0.27034,26.31,128.67,178.02,258.95,363.33,472.37,970.24,283200.61,714,7.33,0.00,3.23,6.16,8.29,9.29,9.61,9.82
1768,32523.27,991,0.26960,26.31,125.42,178.38,257.04,368.40,468.74,970.24,283191.14,714,7.33,0.00,3.20,6.09,8.29,9.28,9.61,9.82
1769,32295.66,974,0.26688,26.31,128.29,176.47,266.74,364.59,471.36,970.24,283064.48,714,7.33,0.00,3.20,6.12,8.30,9.28,9.61,9.81
1770,34579.08,1067,0.27028,26.31,124.62,176.57,257.19,363.47,476.60,970.24,282698.93,715,7.34,0.00,3.24,6.12,8.31,9.28,9.61,9.81
1771,34862.11,1065,0.27328,26.31,123.57,173.23,262.57,362.87,465.65,970.24,282519.54,715,7.36,0.01,3.29,6.15,8.32,9.29,9.61,9.81
1772,28651.56,882,0.27067,26.31,128.87,178.70,255.90,361.21,477.05,1010.14,283452.15,713,7.35,0.00,3.30,6.17,8.32,9.28,9.61,9.81
1773,30742.84,929,0.26530,26.31,132.14,175.93,262.08,362.64,461.82,1010.14,283922.90,713,7.36,0.01,3.31,6.19,8.33,9.28,9.61,9.81
1774,28137.09,863,0.26690,26.31,125.42,174.65,269.48,366.60,461.71,1010.14,284769.85,715,7.37,0.00,3.34,6.20,8.34,9.28,9.61,9.81
1775,29489.05,897,0.26464,26.31,129.31,179.73,261.19,366.44,463.43,1010.14,284961.26,714,7.35,0.00,3.30,6.19,8.33,9.28,9.61,9.81
1776,31342.68,954,0.26373,26.31,129.10,178.58,268.12,365.44,460.25,1010.14,284719.79,714,7.34,0.00,3.19,6.19,8.33,9.28,9.61,9.81
1777,29499.46,890,0.26066,26.31,130.13,178.02,267.71,365.62,459.78,1010.14,284561.24,715,7.36,0.06,3.23,6.20,8.35,9.28,9.61,9.81
1778,32573.89,956,0.26103,26.31,129.88,179.63,269.48,363.80,461.30,1010.14,284037.63,717,7.37,0.13,3.27,6.23,8.35,9.29,9.62,9.82
1779,30130.77,898,0.26147,26.31,132.21,178.72,265.47,362.67,462.84,1010.14,284090.25,717,7.37,0.00,3.31,6.23,8.35,9.28,9.61,9.82
1780,29936.61,888,0.26237,26.31,132.18,178.02,264.85,364.75,465.16,1010.14,284335.73,718,7.39,0.00,3.36,6.25,8.37,9.29,9.62,9.82
1781,32506.97,967,0.26493,26.31,130.27,176.05,263.17,363.94,466.33,1010.14,284200.68,719,7.40,0.07,3.38,6.26,8.37,9.29,9.62,9.82
1782,29537.12,891,0.26052,26.31,134.04,179.33,265.53,365.95,459.57,1010.14,284617.03,720,7.41,0.14,3.44,6.27,8.38,9.30,9.62,9.82
1783,29688.71,888,0.26343,26.31,131.70,178.45,265.41,364.63,464.45,1010.14,284999.99,719,7.42,0.00,3.47,6.27,8.38,9.30,9.62,9.82
1784,30556.86,921,0.26285,26.31,132.14,183.79,264.40,371.62,463.38,1010.14,285207.96,720,7.43,0.07,3.49,6.30,8.39,9.31,9.62,9.82
1785,30576.53,915,0.26702,26.31,131.19,177.13,266.64,370.45,474.81,1010.14,285400.22,719,7.42,0.00,3.53,6.29,8.40,9.30,9.62,9.82
1786,31163.13,921,0.26497,26.31,127.97,179.01,266.54,366.28,465.87,1010.14,285470.67,718,7.41,0.00,3.49,6.24,8.40,9.29,9.62,9.82
1787,29313.02,887,0.26500,26.31,128.24,175.97,265.23,368.76,468.05,1010.14,285642.74,719,7.42,0.01,3.54,6.24,8.40,9.30,9.62,9.82
1788,33292.42,1003,0.26591,26.31,130.49,178.48,264.28,367.03,463.43,1010.14,285190.11,720,7.43,0.02,3.56,6.26,8.40,9.30,9.62,9.82
1789,27977.58,846,0.26801,26.31,130.47,177.67,265.44,369.06,470.87,1010.14,285760.12,718,7.42,0.00,3.54,6.24,8.40,9.29,9.62,9.82
1790,29474.45,912,0.26486,26.31,130.71,184.09,267.27,372.15,467.67,1010.14,286105.26,720,7.43,0.02,3.57,6.25,8.41,9.30,9.62,9.83
1791,31660.84,935,0.26250,26.31,134.04,184.61,268.29,363.88,457.82,1010.14,285946.26,720,7.44,0.00,3.49,6.25,8.42,9.30,9.62,9.83
1792,29904.98,882,0.26241,26.31,130.47,179.19,268.01,363.31,468.26,1010.14,285764.03,723,7.43,0.00,3.50,6.26,8.41,9.30,9.62,9.83
1793,30426.66,921,0.26393,26.31,126.57,177.72,270.67,367.26,461.10,1010.14,285226.87,722,7.42,0.00,3.52,6.26,8.42,9.30,9.62,9.83
1794,30098.00,932,0.26712,26.31,125.42,178.50,264.40,370.58,467.15,1010.14,285296.41,723,7.43,0.03,3.53,6.28,8.42,9.30,9.62,9.83
1795,32050.47,970,0.26659,26.31,127.45,178.45,266.58,366.10,471.20,1010.14,285123.38,724,7.45,0.12,3.58,6.29,8.43,9.30,9.62,9.83
1796,24967.85,756,0.26168,26.31,133.16,181.77,266.83,365.33,463.14,1010.14,286199.80,724,7.45,0.00,3.55,6.30,8.43,9.31,9.63,9.83
1797,31277.65,959,0.26572,26.31,127.93,179.05,270.40,365.01,470.62,1010.14,286045.83,725,7.45,0.00,3.54,6.31,8.43,9.31,9.63,9.83
1798,31830.20,963,0.26458,26.31,127.93,180.79,264.81,365.50,470.59,1010.14,285283.05,724,7.45,0.00,3.47,6.30,8.42,9.31,9.63,9.84
1799,30646.75,915,0.26461,26.31,130.47,179.44,264.22,365.50,466.17,1010.14,285402.08,724,7.44,0.00,3.48,6.31,8.41,9.31,9.62,9.84
1800,30894.08,921,0.26372,26.31,124.79,184.06,264.17,367.92,464.17,1010.14,285422.93,725,7.45,0.06,3.51,6.33,8.42,9.31,9.63,9.84
1801,29904.13,885,0.26227,26.31,130.42,181.02,262.09,362.87,466.97,1010.14,285476.86,725,7.47,0.08,3.56,6.34,8.43,9.31,9.63,9.84
1802,32574.86,953,0.26474,26.31,127.93,176.92,265.30,365.01,470.62,1010.14,285240.52,726,7.47,0.00,3.53,6.35,8.42,9.31,9.63,9.84
1803,28872.87,859,0.26186,26.31,131.25,181.64,269.42,365.01,469.41,1010.14,285629.90,727,7.48,0.04,3.57,6.38,8.42,9.31,9.63,9.84
1804,30525.76,893,0.26164,26.31,126.25,181.32,269.48,369.00,464.37,1010.14,285292.52,726,7.49,0.00,3.53,6.38,8.43,9.31,9.63,9.84
1805,29767.57,888,0.26025,26.31,132.03,182.94,270.70,369.12,457.55,1010.14,285735.82,726,7.50,0.03,3.60,6.39,8.45,9.31,9.63,9.84
1806,33873.41,1002,0.26326,26.31,133.54,180.73,266.10,368.09,466.26,1010.14,285557.89,727,7.50,0.00,3.57,6.38,8.45,9.31,9.63,9.84
1807,31081.29,934,0.26483,26.31,131.13,178.74,264.51,370.27,462.70,1010.14,285402.61,726,7.50,0.00,3.58,6.40,8.45,9.32,9.64,9.84
1808,30110.29,896,0.26425,26.31,126.61,181.44,266.31,367.89,465.40,1010.14,285390.65,727,7.50,0.00,3.58,6.37,8.45,9.32,9.63,9.84
1809,31946.98,943,0.26077,26.31,132.14,183.15,265.90,365.50,462.97,1010.14,285570.03,729,7.50,0.00,3.60,6.38,8.46,9.32,9.63,9.84
1810,30723.06,917,0.26298,26.31,133.22,178.02,263.17,371.37,466.75,1010.14,285862.01,730,7.50,0.00,3.64,6.40,8.46,9.32,9.63,9.84
1811,33535.51,1032,0.26510,26.31,127.66,178.82,267.64,373.96,467.36,1010.14,285719.61,730,7.51,0.00,3.67,6.40,8.47,9.32,9.64,9.84
1812,33577.55,997,0.26381,26.31,132.84,178.18,268.79,370.63,464.32,1010.14,285743.58,734,7.51,0.00,3.70,6.41,8.47,9.32,9.63,9.84
1813,33297.56,988,0.26440,26.31,126.25,181.44,268.80,367.40,465.40,1010.14,285585.72,736,7.51,0.00,3.71,6.40,8.48,9.31,9.64,9.84
1814,33432.76,1000,0.26231,26.31,132.14,184.52,257.69,367.10,463.43,1010.14,285209.31,734,7.50,0.00,3.69,6.40,8.49,9.31,9.63,9.83
1815,32571.79,974,0.26395,26.31,126.36,185.66,261.83,370.21,464.30,1010.14,285104.30,735,7.52,0.05,3.71,6.43,8.49,9.32,9.63,9.83
1816,31059.31,931,0.26532,26.31,126.89,178.93,266.78,369.29,472.01,1010.14,285389.00,735,7.53,0.12,3.75,6.45,8.50,9.32,9.64,9.83
1817,30847.46,938,0.26404,26.31,127.66,182.79,270.69,372.67,470.77,1010.14,285748.96,734,7.53,0.00,3.75,6.46,8.51,9.32,9.64,9.83
1818,32432.35,959,0.26326,26.31,125.72,182.67,267.99,372.75,470.10,1010.14,285921.75,735,7.54,0.05,3.76,6.46,8.52,9.32,9.64,9.83
1819,31388.08,961,0.26575,26.31,127.93,179.82,268.63,371.87,475.01,1010.14,286335.94,737,7.55,0.00,3.77,6.47,8.52,9.32,9.64,9.83
1820,31744.56,967,0.26547,26.31,127.66,182.21,265.08,373.62,476.57,1010.14,286421.54,737,7.56,0.08,3.81,6.50,8.53,9.33,9.64,9.84
1821,33958.77,1023,0.26378,26.31,126.25,182.31,268.96,376.84,469.35,1010.14,286278.09,739,7.56,0.00,3.84,6.51,8.54,9.33,9.65,9.84
1822,35353.84,1050,0.26236,26.31,127.66,180.41,271.46,372.11,462.94,1010.14,285770.18,738,7.57,0.00,3.83,6.53,8.54,9.33,9.65,9.84
1823,31529.36,946,0.26286,26.31,128.21,181.85,274.21,365.50,467.33,1010.14,285994.21,737,7.57,0.00,3.86,6.52,8.55,9.33,9.65,9.84
1824,35546.70,1048,0.26638,24.19,126.02,179.68,267.57,366.47,464.83,1010.14,285208.60,734,7.53,0.00,3.80,6.40,8.51,9.32,9.64,9.84
1825,33701.60,1013,0.26230,26.31,128.80,182.05,268.97,366.53,469.24,1010.14,285163.23,733,7.52,0.00,3.79,6.43,8.50,9.31,9.64,9.84
1826,31651.67,965,0.26124,26.31,132.50,178.48,271.77,369.84,466.93,1010.14,285315.07,731,7.52,0.00,3.79,6.39,8.50,9.30,9.63,9.84
1827,32727.23,960,0.25996,26.31,129.89,187.60,266.58,364.75,465.64,1010.14,285273.40,732,7.53,0.01,3.83,6.42,8.51,9.31,9.63,9.84
1828,33606.86,978,0.26015,26.31,134.04,178.48,269.48,369.26,460.14,1010.14,285221.84,735,7.54,0.04,3.85,6.44,8.51,9.31,9.64,9.84
1829,33655.66,993,0.26032,26.31,129.58,180.29,269.48,368.66,468.22,1010.14,285026.79,737,7.56,0.10,3.91,6.46,8.52,9.31,9.64,9.84
1830,34530.13,1021,0.26105,26.31,133.22,179.82,270.23,363.83,470.31,1049.00,284784.98,736,7.55,0.00,3.83,6.42,8.51,9.31,9.63,9.84
1831,35074.07,1045,0.26213,26.31,127.46,180.17,266.12,367.39,460.57,1010.14,283903.22,735,7.53,0.00,3.77,6.40,8.50,9.30,9.63,9.84
1832,31500.00,911,0.25790,26.31,129.64,181.05,271.26,369.02,459.45,1010.14,284126.44,737,7.54,0.01,3.80,6.43,8.51,9.31,9.63,9.85
1833,30128.12,908,0.25743,26.31,125.42,179.55,273.93,373.49,451.19,1010.14,284548.71,735,7.54,0.00,3.78,6.40,8.51,9.31,9.63,9.85
1834,35116.77,1049,0.25986,26.31,127.35,181.37,269.47,368.51,458.30,1010.14,284049.62,734,7.54,0.00,3.83,6.41,8.52,9.31,9.63,9.85
1835,31524.52,923,0.26075,26.31,128.39,179.81,265.75,370.33,458.23,1010.14,284290.13,734,7.53,0.00,3.83,6.41,8.51,9.31,9.63,9.85
1836,30982.56,924,0.25864,26.31,129.79,181.75,264.72,371.71,458.72,1010.14,284552.00,735,7.54,0.05,3.88,6.42,8.52,9.31,9.63,9.85
1837,29850.01,886,0.25975,26.31,131.14,181.29,265.25,376.61,463.37,1010.14,284985.80,734,7.55,0.00,3.88,6.43,8.52,9.31,9.63,9.85
1838,30391.46,911,0.26097,26.31,132.32,182.63,266.90,375.84,463.43,1010.14,285308.95,735,7.54,0.00,3.87,6.41,8.52,9.31,9.63,9.85
1839,32512.98,955,0.26327,26.31,129.47,180.94,263.00,373.23,468.54,1010.14,285094.65,733,7.53,0.00,3.84,6.42,8.53,9.30,9.63,9.85
1840,33120.11,985,0.26195,26.31,129.79,180.93,267.84,368.14,461.02,1010.14,284871.81,732,7.54,0.00,3.84,6.42,8.53,9.30,9.63,9.85
1841,31627.27,951,0.26109,26.31,133.21,180.99,265.77,365.44,460.39,1010.14,285104.82,733,7.55,0.08,3.89,6.44,8.54,9.31,9.63,9.85
1842,32273.30,944,0.25980,26.31,133.54,179.82,271.77,363.29,470.62,1010.14,285236.21,734,7.56,0.13,3.93,6.47,8.55,9.31,9.63,9.85
1843,29326.27,889,0.26201,26.31,133.54,178.48,261.12,370.36,465.19,1010.14,285665.56,734,7.56,0.00,3.90,6.47,8.55,9.31,9.64,9.85
1844,32461.66,974,0.26360,26.31,129.79,184.98,262.94,365.51,470.62,1010.14,285716.96,736,7.58,0.01,3.95,6.48,8.56,9.31,9.64,9.85
1845,32305.25,971,0.26566,26.31,127.93,179.57,261.10,372.40,472.90,1010.14,285792.43,736,7.59,0.10,3.98,6.49,8.57,9.32,9.64,9.85
1846,32844.97,960,0.26387,26.31,128.18,182.41,265.90,369.11,471.86,1010.14,285893.19,737,7.60,0.16,4.03,6.52,8.58,9.32,9.64,9.86
1847,35211.51,1030,0.26764,32.52,127.93,176.53,268.10,366.57,470.62,1010.14,285302.84,735,7.59,0.00,4.01,6.51,8.57,9.32,9.64,9.86
1848,33575.82,989,0.26266,52.76,133.22,179.62,270.16,367.82,468.92,1010.14,285597.52,734,7.58,0.00,4.01,6.51,8.56,9.32,9.64,9.86
1849,32874.32,961,0.25715,37.41,133.13,180.95,271.07,368.20,459.26,1010.14,285323.23,732,7.57,0.00,3.98,6.50,8.57,9.31,9.64,9.86
1850,33837.23,1002,0.26316,52.32,127.93,182.54,267.32,366.71,463.00,1046.62,285487.70,730,7.55,0.00,3.88,6.46,8.56,9.31,9.64,9.86
1851,34304.70,1026,0.26504,50.59,129.79,182.11,264.31,369.69,465.40,1046.62,285708.30,730,7.55,0.00,3.86,6.44,8.56,9.31,9.63,9.86
1852,32695.39,946,0.26487,52.76,129.75,178.48,266.11,370.02,466.94,1046.62,286094.18,727,7.54,0.00,3.72,6.43,8.56,9.30,9.63,9.86
1853,31255.16,936,0.26334,52.76,130.15,179.88,269.69,368.68,470.62,1046.62,286563.83,728,7.55,0.06,3.75,6.46,8.57,9.31,9.63,9.86
1854,32182.95,927,0.26053,52.02,133.22,182.52,268.90,365.11,464.78,1046.62,286862.94,729,7.55,0.00,3.77,6.46,8.57,9.31,9.63,9.86
1855,33486.54,960,0.26087,52.76,129.79,185.63,268.27,369.82,465.65,1046.62,286679.06,730,7.56,0.05,3.79,6.48,8.58,9.31,9.64,9.86
1856,32336.49,960,0.26029,51.01,130.65,181.97,270.05,372.25,466.82,1046.62,286800.45,734,7.58,0.15,3.82,6.51,8.58,9.31,9.64,9.86
1857,30780.10,898,0.26229,52.76,132.21,184.54,266.08,371.94,472.07,1046.62,287274.90,734,7.58,0.00,3.79,6.51,8.58,9.32,9.64,9.86
1858,33831.93,982,0.26118,51.68,132.34,182.44,269.86,369.73,478.06,1046.62,286955.42,734,7.59,0.05,3.83,6.54,8.59,9.32,9.64,9.86
1859,34048.57,985,0.26027,52.76,132.10,184.55,268.58,371.33,463.79,1046.62,286827.89,738,7.61,0.09,3.85,6.56,8.60,9.33,9.64,9.86
1860,35635.17,1046,0.25983,52.76,129.87,185.01,266.54,369.27,462.18,1046.62,286332.89,743,7.61,0.00,3.89,6.56,8.60,9.33,9.64,9.86
1861,34626.16,1014,0.25816,50.44,134.46,183.50,267.48,372.59,459.60,1046.62,286105.81,744,7.62,0.10,3.91,6.58,8.61,9.33,9.65,9.87
1862,31428.48,948,0.25920,52.76,128.24,180.53,275.55,372.01,459.60,1046.62,286156.90,743,7.60,0.00,3.88,6.54,8.61,9.33,9.65,9.87
1863,32995.51,972,0.25911,33.02,128.99,184.83,271.20,369.02,469.99,1046.62,286315.25,743,7.61,0.00,3.89,6.56,8.61,9.33,9.65,9.87
1864,35056.43,1038,0.26158,51.70,127.95,181.80,266.62,370.57,462.35,1046.62,285397.68,742,7.60,0.00,3.90,6.56,8.62,9.34,9.65,9.87
